Step,Action,Price,Portfolio Value
9465,1,433.0,9861.572900000065
9466,2,433.13,9858.712900000064
9467,2,433.135,9858.712900000064
9468,1,433.1,9858.712900000064
9469,0,433.055,9857.942900000065
9470,1,433.0172,9856.952900000066
9471,2,433.25,9856.121300000064
9472,1,433.0172,9856.121300000064
9473,1,433.16,9850.999700000064
9474,0,433.25,9854.141300000065
9475,0,433.225,9856.121300000064
9476,1,433.225,9855.571300000065
9477,2,433.3,9855.571300000065
9478,2,433.4,9855.571300000065
9479,0,433.3,9855.571300000065
9480,1,433.49,9855.571300000065
9481,1,433.535,9859.751300000065
9482,1,433.31,9860.741300000065
9483,1,433.56,9855.791300000064
9484,2,433.52,9861.291300000064
9485,0,433.52,9861.291300000064
9486,1,433.5525,9861.291300000064
9487,0,433.43,9862.006300000066
9488,1,433.56,9859.311300000067
9489,0,433.43,9862.171300000065
9490,1,433.5,9859.311300000067
9491,0,433.55,9860.851300000066
9492,2,433.53,9861.951300000066
9493,2,433.525,9861.951300000066
9494,2,433.655,9861.951300000066
9495,0,433.69,9861.951300000066
9496,0,433.7,9861.951300000066
9497,2,434.55,9861.951300000066
9498,0,434.61,9861.951300000066
9499,1,434.7,9861.951300000066
9500,0,434.6,9863.931300000066
9501,0,434.71,9861.731300000067
9502,1,434.63,9864.151300000065
9503,1,434.79,9862.391300000067
9504,1,434.68,9865.911300000067
9505,1,434.73,9863.491300000067
9506,0,434.73,9864.591300000067
9507,0,434.67,9864.591300000067
9508,2,434.69,9863.271300000066
9509,0,434.7,9863.271300000066
9510,0,434.76,9863.271300000066
9511,1,434.4,9863.271300000066
9512,2,434.4,9855.351300000066
9513,0,434.47,9855.351300000066
9514,2,434.52,9855.351300000066
9515,2,434.47,9855.351300000066
9516,2,434.45,9855.351300000066
9517,2,434.54,9855.351300000066
9518,0,434.6,9855.351300000066
9519,0,434.68,9855.351300000066
9520,2,434.51,9855.351300000066
9521,0,434.7,9855.351300000066
9522,1,434.79,9855.351300000066
9523,2,434.58,9857.331300000067
9524,1,434.68,9857.331300000067
9525,2,434.69,9859.531300000068
9526,1,434.7,9859.531300000068
9527,0,434.7,9859.751300000067
9528,2,434.78,9859.751300000067
9529,0,434.53,9859.751300000067
9530,2,434.7,9859.751300000067
9531,0,434.8,9859.751300000067
9532,1,434.56,9859.751300000067
9533,1,434.57,9854.471300000067
9534,0,434.79,9854.691300000066
9535,2,434.71,9859.531300000068
9536,1,434.79,9859.531300000068
9537,0,434.97,9861.29130000007
9538,1,434.8,9865.251300000069
9539,1,434.95,9861.51130000007
9540,0,434.99,9864.811300000069
9541,1,434.93,9865.69130000007
9542,1,435.0,9864.37130000007
9543,1,435.01,9865.911300000069
9544,2,435.01,9866.131300000068
9545,2,434.99,9866.131300000068
9546,2,435.0,9866.131300000068
9547,0,435.0,9866.131300000068
9548,0,435.0,9866.131300000068
9549,1,435.0,9866.131300000068
9550,0,435.0,9866.131300000068
9551,1,434.99,9866.131300000068
9552,2,435.01,9865.911300000069
9553,1,435.02,9865.911300000069
9554,1,435.17,9866.131300000068
9555,1,435.09,9869.43130000007
9556,1,435.12,9867.67130000007
9557,0,435.01,9868.331300000069
9558,2,435.06,9865.911300000069
9559,1,435.09,9865.911300000069
9560,0,435.1,9866.571300000069
9561,1,435.05,9866.79130000007
9562,1,435.18,9865.69130000007
9563,2,434.98,9868.55130000007
9564,1,434.83,9868.55130000007
9565,1,434.92,9865.251300000069
9566,1,434.92,9867.231300000069
9567,0,434.89,9867.231300000069
9568,2,434.89,9866.571300000069
9569,0,434.83,9866.571300000069
9570,0,434.82,9866.571300000069
9571,2,434.8,9866.571300000069
9572,0,434.7,9866.571300000069
9573,1,434.7,9866.571300000069
9574,1,434.8,9866.571300000069
9575,1,434.79,9868.77130000007
9576,2,434.83,9868.55130000007
9577,0,434.82,9868.55130000007
9578,1,434.78,9868.55130000007
9579,2,434.58,9867.671300000071
9580,1,434.7,9867.671300000071
9581,2,434.59,9870.31130000007
9582,2,434.57,9870.31130000007
9583,1,434.64,9870.31130000007
9584,1,434.71,9871.851300000071
9585,1,434.69,9873.39130000007
9586,1,434.7,9872.951300000072
9587,2,434.67,9873.171300000071
9588,0,434.53,9873.171300000071
9589,0,434.53,9873.171300000071
9590,0,434.52,9873.171300000071
9591,2,434.63,9873.171300000071
9592,1,434.58,9873.171300000071
9593,1,434.55,9872.07130000007
9594,2,434.58,9871.41130000007
9595,0,434.59,9871.41130000007
9596,0,434.7,9871.41130000007
9597,2,434.63,9871.41130000007
9598,1,434.61,9871.41130000007
9599,0,434.61,9870.97130000007
9600,1,434.71,9870.97130000007
9601,1,434.72,9873.17130000007
9602,2,434.83,9873.39130000007
9603,2,434.73,9873.39130000007
9604,0,434.9,9873.39130000007
9605,1,435.0,9873.39130000007
9606,2,435.0,9875.591300000071
9607,1,435.0,9875.591300000071
9608,2,434.99,9875.591300000071
9609,2,434.99,9875.591300000071
9610,0,434.98,9875.591300000071
9611,1,434.96,9875.591300000071
9612,0,435.0,9875.151300000069
9613,2,434.98,9876.03130000007
9614,1,434.93,9876.03130000007
9615,0,434.93,9874.93130000007
9616,0,435.0,9874.93130000007
9617,0,434.9,9876.471300000068
9618,1,434.93,9874.271300000068
9619,2,434.83,9874.93130000007
9620,0,434.83,9874.93130000007
9621,0,434.93,9874.93130000007
9622,0,434.9,9874.93130000007
9623,1,434.94,9874.93130000007
9624,1,434.89,9875.81130000007
9625,0,434.89,9874.71130000007
9626,0,434.88,9874.71130000007
9627,2,434.88,9874.49130000007
9628,1,434.78,9874.49130000007
9629,2,434.79,9872.29130000007
9630,2,434.89,9872.29130000007
9631,1,434.75,9872.29130000007
9632,1,434.76,9869.21130000007
9633,1,434.72,9869.43130000007
9634,0,434.71,9868.55130000007
9635,0,434.7,9868.331300000069
9636,0,434.71,9868.11130000007
9637,0,434.89,9868.331300000069
9638,1,434.88,9872.29130000007
9639,2,434.9,9872.07130000007
9640,0,434.88,9872.07130000007
9641,1,434.79,9872.07130000007
9642,0,434.76,9870.091300000071
9643,2,434.84,9869.43130000007
9644,1,434.7,9869.43130000007
9645,0,434.88,9866.35130000007
9646,1,434.87,9870.31130000007
9647,2,434.87,9870.09130000007
9648,2,434.76,9870.09130000007
9649,1,434.85,9870.09130000007
9650,1,434.77,9872.07130000007
9651,2,434.66,9870.311300000069
9652,1,434.66,9870.311300000069
9653,1,434.69,9870.311300000069
9654,0,434.66,9870.971300000068
9655,2,434.89,9870.311300000069
9656,2,434.59,9870.311300000069
9657,0,434.56,9870.311300000069
9658,2,434.41,9870.311300000069
9659,1,434.41,9870.311300000069
9660,0,434.5,9870.311300000069
9661,2,434.52,9872.291300000068
9662,0,434.41,9872.291300000068
9663,0,434.39,9872.291300000068
9664,0,434.5,9872.291300000068
9665,2,434.5,9872.291300000068
9666,0,434.5,9872.291300000068
9667,0,434.53,9872.291300000068
9668,0,434.34,9872.291300000068
9669,1,434.46,9872.291300000068
9670,1,434.5,9874.931300000067
9671,1,434.55,9875.811300000069
9672,1,434.59,9876.911300000069
9673,2,434.55,9877.791300000068
9674,0,434.59,9877.791300000068
9675,0,434.53,9877.791300000068
9676,2,434.5,9877.791300000068
9677,0,434.45,9877.791300000068
9678,0,434.38,9877.791300000068
9679,1,434.4,9877.791300000068
9680,0,434.27,9878.231300000067
9681,1,434.39,9875.371300000066
9682,1,434.26,9878.011300000067
9683,0,434.63,9875.151300000067
9684,0,434.6,9883.291300000068
9685,2,434.59,9882.631300000068
9686,2,434.44,9882.631300000068
9687,1,434.49,9882.631300000068
9688,1,434.61,9883.731300000069
9689,1,434.57,9886.371300000068
9690,2,434.67,9885.491300000067
9691,0,434.82,9885.491300000067
9692,2,434.69,9885.491300000067
9693,1,434.67,9885.491300000067
9694,2,434.61,9885.051300000066
9695,2,434.64,9885.051300000066
9696,1,434.6,9885.051300000066
9697,0,434.66,9884.171300000067
9698,1,434.55,9885.491300000067
9699,1,434.59,9883.071300000067
9700,1,434.51,9883.951300000066
9701,1,434.61,9882.191300000066
9702,1,434.61,9884.391300000067
9703,1,434.61,9884.391300000067
9704,1,434.68,9884.391300000067
9705,1,434.57,9885.931300000067
9706,1,434.51,9883.511300000066
9707,2,434.5,9882.191300000066
9708,0,434.6,9882.191300000066
9709,1,434.66,9882.191300000066
9710,0,434.5,9883.511300000066
9711,1,434.62,9879.991300000065
9712,2,434.64,9882.631300000065
9713,1,434.57,9882.631300000065
9714,2,434.55,9881.091300000064
9715,0,434.52,9881.091300000064
9716,1,434.46,9881.091300000064
9717,0,434.51,9879.771300000064
9718,2,434.51,9880.871300000064
9719,1,434.37,9880.871300000064
9720,2,434.44,9877.791300000064
9721,0,434.43,9877.791300000064
9722,2,434.42,9877.791300000064
9723,0,434.33,9877.791300000064
9724,0,434.38,9877.791300000064
9725,1,434.2,9877.791300000064
9726,0,434.42,9873.831300000063
9727,2,434.42,9878.671300000064
9728,1,434.31,9878.671300000064
9729,0,434.5596,9876.251300000064
9730,0,434.4702,9881.742500000064
9731,1,435.25,9879.775700000064
9732,2,434.09,9896.931300000064
9733,1,434.25,9896.931300000064
9734,0,434.23,9900.451300000064
9735,1,434.4,9900.011300000066
9736,0,434.32,9903.751300000064
9737,0,434.34,9901.991300000063
9738,2,434.59,9902.431300000064
9739,0,434.23,9902.431300000064
9740,2,434.38,9902.431300000064
9741,2,435.25,9902.431300000064
9742,1,434.21,9902.431300000064
9743,0,434.35,9879.551300000063
9744,1,434.2,9882.631300000065
9745,2,434.36,9879.331300000063
9746,0,434.26,9879.331300000063
9747,1,434.5435,9879.331300000063
9748,2,434.35,9885.568300000064
9749,1,434.22,9885.568300000064
9750,1,434.54,9882.708300000064
9751,2,434.26,9889.748300000065
9752,1,434.425,9889.748300000065
9753,0,434.49,9893.378300000066
9754,0,434.425,9894.808300000066
9755,1,434.425,9893.378300000066
9756,2,434.5507,9893.378300000066
9757,0,434.26,9893.378300000066
9758,2,434.35,9893.378300000066
9759,2,434.28,9893.378300000066
9760,1,434.42,9893.378300000066
9761,2,434.39,9896.458300000066
9762,1,434.4,9896.458300000066
9763,1,434.39,9896.678300000065
9764,2,434.35,9896.458300000066
9765,2,434.19,9896.458300000066
9766,2,434.345,9896.458300000066
9767,2,434.375,9896.458300000066
9768,0,434.67,9896.458300000066
9769,1,434.57,9896.458300000066
9770,2,434.49,9894.258300000065
9771,0,434.57,9894.258300000065
9772,1,434.5933,9894.258300000065
9773,1,434.4,9894.770900000065
9774,2,434.64,9890.518300000065
9775,2,434.6,9890.518300000065
9776,1,434.46,9890.518300000065
9777,1,434.53,9887.438300000063
9778,0,434.79,9888.978300000064
9779,0,434.64,9894.698300000066
9780,2,434.64,9891.398300000064
9781,0,434.685,9891.398300000064
9782,0,434.685,9891.398300000064
9783,0,434.77,9891.398300000064
9784,0,434.9,9891.398300000064
9785,1,434.63,9891.398300000064
9786,1,434.64,9885.458300000066
9787,0,434.79,9885.678300000065
9788,1,434.89,9888.978300000066
9789,1,434.64,9891.178300000065
9790,1,434.6,9885.678300000065
9791,0,434.7,9884.798300000066
9792,2,434.58,9886.998300000065
9793,1,434.79,9886.998300000065
9794,2,434.77,9891.618300000066
9795,0,434.88,9891.618300000066
9796,2,434.82,9891.618300000066
9797,1,434.88,9891.618300000066
9798,2,434.9,9892.938300000067
9799,0,434.9,9892.938300000067
9800,0,434.92,9892.938300000067
9801,1,435.0,9892.938300000067
9802,1,434.88,9894.698300000067
9803,0,434.91,9892.058300000068
9804,1,434.63,9892.718300000068
9805,1,434.8,9886.558300000068
9806,1,434.725,9890.298300000068
9807,0,434.91,9888.648300000068
9808,1,434.74,9892.718300000068
9809,2,434.8,9888.978300000068
9810,2,434.66,9888.978300000068
9811,0,434.69,9888.978300000068
9812,0,434.76,9888.978300000068
9813,0,434.52,9888.978300000068
9814,2,434.31,9888.978300000068
9815,0,434.378,9888.978300000068
9816,0,434.44,9888.978300000068
9817,2,434.22,9888.978300000068
9818,2,434.68,9888.978300000068
9819,2,434.63,9888.978300000068
9820,0,434.27,9888.978300000068
9821,1,434.5,9888.978300000068
9822,0,434.92,9894.03830000007
9823,1,434.95,9903.278300000069
9824,1,435.405,9903.938300000069
9825,0,435.4958,9913.94830000007
9826,1,436.03,9915.945900000068
9827,1,435.8296,9927.69830000007
9828,0,435.745,9923.28950000007
9829,0,436.1901,9921.428300000069
9830,2,436.2237,9931.220500000069
9831,0,435.57,9931.220500000069
9832,1,435.81,9931.220500000069
9833,0,435.675,9936.50050000007
9834,0,435.86,9933.53050000007
9835,0,436.1,9937.60050000007
9836,0,436.21,9942.88050000007
9837,1,436.205,9945.300500000068
9838,0,436.09,9945.19050000007
9839,0,435.86,9942.660500000069
9840,1,435.89,9937.60050000007
9841,1,435.8127,9938.26050000007
9842,1,435.83,9936.55990000007
9843,2,436.04,9936.94050000007
9844,2,435.68,9936.94050000007
9845,2,435.83,9936.94050000007
9846,2,435.93,9936.94050000007
9847,0,436.1196,9936.94050000007
9848,1,436.09,9936.94050000007
9849,0,435.97,9936.28930000007
9850,0,435.99,9933.64930000007
9851,0,436.0,9934.08930000007
9852,2,436.005,9934.30930000007
9853,1,436.2627,9934.30930000007
9854,1,436.17,9939.978700000069
9855,1,436.29,9937.93930000007
9856,1,436.41,9940.57930000007
9857,1,436.755,9943.21930000007
9858,1,436.7,9950.80930000007
9859,0,436.83,9949.599300000069
9860,1,436.8001,9952.45930000007
9861,1,437.36,9951.801500000069
9862,0,437.26,9964.11930000007
9863,2,437.14,9961.919300000069
9864,0,437.34,9961.919300000069
9865,0,437.41,9961.919300000069
9866,1,437.532,9961.919300000069
9867,1,437.1,9964.603300000068
9868,1,436.815,9955.099300000069
9869,1,436.82,9948.829300000069
9870,0,436.9255,9948.939300000067
9871,1,437.0388,9951.260300000069
9872,0,436.87,9953.752900000069
9873,1,437.06,9950.039300000068
9874,2,437.23,9954.219300000068
9875,1,437.2921,9954.219300000068
9876,1,437.31,9955.585500000067
9877,1,437.2544,9955.979300000066
9878,1,437.27,9954.756100000066
9879,1,437.3697,9955.099300000065
9880,0,437.197,9957.292700000067
9881,1,437.305,9953.493300000067
9882,0,437.49,9955.869300000068
9883,0,437.735,9959.939300000067
9884,1,438.0,9965.329300000067
9885,0,437.84,9971.159300000067
9886,1,438.02,9967.639300000066
9887,2,438.05,9971.599300000065
9888,2,438.07,9971.599300000065
9889,1,438.17,9971.599300000065
9890,0,438.12,9973.799300000066
9891,2,438.23,9972.699300000066
9892,2,438.46,9972.699300000066
9893,2,438.3606,9972.699300000066
9894,1,438.215,9972.699300000066
9895,1,438.425,9969.496100000066
9896,2,438.32,9974.116100000067
9897,1,438.42,9974.116100000067
9898,2,438.61,9976.316100000067
9899,0,438.35,9976.316100000067
9900,1,438.6,9976.316100000067
9901,0,438.4637,9981.816100000067
9902,0,438.255,9978.817500000067
9903,0,437.96,9974.226100000067
9904,2,438.1801,9967.736100000066
9905,0,438.28,9967.736100000066
9906,1,438.34,9967.736100000066
9907,1,438.19,9969.056100000065
9908,0,438.18,9965.756100000066
9909,1,438.1259,9965.536100000067
9910,1,438.3106,9964.345900000066
9911,0,438.1125,9968.409300000067
9912,0,437.94,9964.051100000066
9913,1,437.905,9960.256100000066
9914,0,437.53,9959.486100000066
9915,2,437.475,9951.236100000066
9916,2,437.43,9951.236100000066
9917,2,437.4953,9951.236100000066
9918,1,437.76,9951.236100000066
9919,0,437.82,9957.059500000065
9920,2,437.78,9958.379500000065
9921,2,437.98,9958.379500000065
9922,0,437.95,9958.379500000065
9923,0,437.92,9958.379500000065
9924,1,438.0345,9958.379500000065
9925,1,438.23,9960.898500000065
9926,0,438.19,9965.199500000066
9927,1,438.1322,9964.319500000065
9928,1,437.915,9963.047900000065
9929,1,438.05,9958.269500000066
9930,1,437.73,9961.239500000065
9931,2,437.705,9954.199500000066
9932,0,437.915,9954.199500000066
9933,0,437.88,9954.199500000066
9934,2,437.68,9954.199500000066
9935,0,437.6244,9954.199500000066
9936,0,437.53,9954.199500000066
9937,1,437.575,9954.199500000066
9938,0,437.53,9955.189500000066
9939,0,437.51,9954.199500000066
9940,0,437.65,9953.759500000066
9941,1,437.63,9956.839500000066
9942,1,437.81,9956.399500000067
9943,2,437.84,9960.359500000066
9944,1,437.91,9960.359500000066
9945,1,437.8,9961.899500000067
9946,1,437.8097,9959.479500000067
9947,2,437.75,9959.692900000067
9948,2,437.75,9959.692900000067
9949,0,437.85,9959.692900000067
9950,2,437.79,9959.692900000067
9951,0,437.9,9959.692900000067
9952,1,437.98,9959.692900000067
9953,1,438.04,9961.45290000007
9954,1,437.96,9962.772900000069
9955,1,437.9003,9961.012900000067
9956,0,438.13,9959.699500000068
9957,1,438.01,9964.752900000069
9958,0,438.075,9962.112900000067
9959,0,438.09,9963.542900000068
9960,2,438.0855,9963.872900000068
9961,1,438.045,9963.872900000068
9962,1,437.7,9962.981900000066
9963,1,437.7008,9955.391900000066
9964,1,437.96,9955.409500000067
9965,1,437.79,9961.111900000065
9966,1,437.899,9957.371900000067
9967,1,437.94,9959.769900000067
9968,0,437.51,9960.671900000067
9969,2,437.67,9951.211900000066
9970,2,437.625,9951.211900000066
9971,2,437.66,9951.211900000066
9972,2,437.74,9951.211900000066
9973,1,437.8599,9951.211900000066
9974,1,437.8862,9953.849700000064
9975,2,437.7937,9954.428300000065
9976,1,437.9,9954.428300000065
9977,0,437.93,9956.766900000064
9978,1,438.0152,9957.426900000066
9979,0,438.03,9959.301300000065
9980,0,438.1376,9959.626900000065
9981,1,438.259,9961.994100000065
9982,0,438.33,9964.664900000065
9983,1,438.44,9966.226900000065
9984,1,438.23,9968.646900000065
9985,0,438.3594,9964.026900000066
9986,0,438.21,9966.873700000066
9987,1,438.27,9963.586900000064
9988,2,438.2956,9964.906900000064
9989,2,438.11,9964.906900000064
9990,1,438.125,9964.906900000064
9991,0,438.25,9965.236900000064
9992,1,438.219,9967.986900000064
9993,1,438.16,9967.304900000063
9994,0,438.31,9966.006900000064
9995,2,438.495,9969.306900000063
9996,0,438.5303,9969.306900000063
9997,1,438.545,9969.306900000063
9998,1,438.52,9969.630300000063
9999,0,438.41,9969.080300000061
10000,0,438.44,9966.660300000063
10001,2,438.46,9967.320300000063
10002,1,438.45,9967.320300000063
10003,2,438.325,9967.100300000064
10004,2,438.15,9967.100300000064
10005,1,438.4,9967.100300000064
10006,0,438.415,9972.600300000064
10007,2,438.59,9972.930300000065
10008,1,438.68,9972.930300000065
10009,0,438.8367,9974.910300000067
10010,2,438.625,9978.357700000066
10011,1,438.66,9978.357700000066
10012,1,438.58,9979.127700000066
10013,2,438.3,9977.367700000066
10014,1,438.255,9977.367700000066
10015,1,438.335,9976.377700000066
10016,1,438.31,9978.137700000065
10017,2,438.43,9977.587700000066
10018,1,438.5,9977.587700000066
10019,0,438.82,9979.127700000065
10020,1,438.725,9986.167700000064
10021,1,438.65,9984.077700000065
10022,0,438.765,9982.427700000064
10023,1,439.25,9984.957700000065
10024,2,438.81,9995.627700000065
10025,1,438.96,9995.627700000065
10026,1,439.23,9998.927700000064
10027,2,439.09,10004.867700000066
10028,2,439.24,10004.867700000066
10029,0,439.41,10004.867700000066
10030,1,439.33,10004.867700000066
10031,2,439.33,10003.107700000066
10032,2,439.445,10003.107700000066
10033,0,435.08,10003.107700000066
10034,0,439.4,10003.107700000066
10035,0,439.59,10003.107700000066
10036,1,439.75,10003.107700000066
10037,0,439.75,10006.627700000066
10038,0,439.775,10006.627700000066
10039,1,439.54,10007.177700000066
10040,1,439.54,10002.007700000067
10041,2,439.54,10002.007700000067
10042,1,439.56,10002.007700000067
10043,2,439.52,10002.447700000066
10044,2,439.2,10002.447700000066
10045,1,439.475,10002.447700000066
10046,1,439.2087,10008.497700000067
10047,2,439.41,10002.639100000068
10048,2,439.55,10002.639100000068
10049,2,439.445,10002.639100000068
10050,0,439.55,10002.639100000068
10051,0,439.34,10002.639100000068
10052,0,439.494,10002.639100000068
10053,2,439.46,10002.639100000068
10054,0,439.29,10002.639100000068
10055,1,439.5,10002.639100000068
10056,2,439.27,10007.259100000067
10057,1,439.35,10007.259100000067
10058,2,439.295,10009.019100000069
10059,1,439.5,10009.019100000069
10060,2,439.33,10013.529100000069
10061,1,439.27,10013.529100000069
10062,2,439.27,10012.209100000067
10063,1,439.48,10012.209100000067
10064,1,439.28,10016.82910000007
10065,2,439.265,10012.429100000069
10066,1,439.31,10012.429100000069
10067,0,439.22,10013.419100000068
10068,2,439.45,10011.439100000069
10069,1,439.245,10011.439100000069
10070,1,439.35,10006.929100000069
10071,0,439.49,10009.23910000007
10072,1,439.33,10012.31910000007
10073,0,439.265,10008.79910000007
10074,2,439.5,10007.369100000069
10075,2,439.2,10007.369100000069
10076,1,439.36,10007.369100000069
10077,2,463.5117,10010.88910000007
10078,2,439.27,10010.88910000007
10079,2,439.4799,10010.88910000007
10080,2,439.3128,10010.88910000007
10081,1,439.33,10010.88910000007
10082,2,439.37,10011.26750000007
10083,0,439.25,10011.26750000007
10084,1,439.26,10011.26750000007
10085,1,439.26,10011.48750000007
10086,1,439.265,10011.48750000007
10087,1,439.26,10011.59750000007
10088,1,439.3227,10011.48750000007
10089,2,439.04,10012.86690000007
10090,0,439.26,10012.86690000007
10091,0,439.25,10012.86690000007
10092,0,439.04,10012.86690000007
10093,2,439.04,10012.86690000007
10094,1,439.04,10012.86690000007
10095,1,439.26,10012.86690000007
10096,2,439.23,10017.706900000068
10097,0,439.205,10017.706900000068
10098,1,439.04,10017.706900000068
10099,2,439.205,10014.07690000007
10100,1,439.205,10014.07690000007
10101,2,439.39,10014.07690000007
10102,0,439.34,10014.07690000007
10103,1,439.2,10014.07690000007
10104,1,439.04,10010.99690000007
10105,2,439.01,10007.47690000007
10106,0,439.2,10007.47690000007
10107,2,439.19,10007.47690000007
10108,0,439.2,10007.47690000007
10109,0,439.2,10007.47690000007
10110,1,439.39,10007.47690000007
10111,2,439.2,10011.65690000007
10112,0,439.39,10011.65690000007
10113,2,439.09,10011.65690000007
10114,0,439.22,10011.65690000007
10115,1,439.0195,10011.65690000007
10116,0,439.2,10007.24590000007
10117,2,439.2,10011.21690000007
10118,1,439.09,10011.21690000007
10119,2,439.105,10008.79690000007
10120,1,439.01,10008.79690000007
10121,2,439.39,10006.706900000068
10122,1,439.2,10006.706900000068
10123,1,439.2,10002.526900000068
10124,0,439.36,10002.526900000068
10125,1,439.205,10006.046900000068
10126,1,439.07,10002.636900000069
10127,2,439.205,9999.666900000067
10128,1,439.205,9999.666900000067
10129,2,439.205,9999.666900000067
10130,0,439.36,9999.666900000067
10131,1,439.2,9999.666900000067
10132,0,439.2,9996.146900000067
10133,0,439.2,9996.146900000067
10134,0,439.1997,9996.146900000067
10135,1,439.0506,9996.140300000068
10136,1,439.06,9992.860100000067
10137,0,439.13,9993.066900000067
10138,2,439.09,9994.606900000068
10139,2,439.1,9994.606900000068
10140,1,439.06,9994.606900000068
10141,0,439.13,9993.726900000067
10142,0,439.13,9995.266900000068
10143,1,439.13,9995.266900000068
10144,0,439.1,9995.266900000068
10145,1,439.15,9994.606900000068
10146,0,439.15,9995.706900000067
10147,2,439.2,9995.706900000067
10148,1,439.06,9995.706900000067
10149,0,439.06,9992.626900000067
10150,1,439.04,9992.626900000067
10151,1,439.05,9992.186900000068
10152,1,439.15,9992.406900000067
10153,0,439.0301,9994.606900000066
10154,0,439.2,9991.969100000068
10155,0,439.2,9995.706900000067
10156,0,439.11,9995.706900000067
10157,1,439.17,9993.726900000067
10158,2,439.115,9995.046900000067
10159,0,439.1367,9995.046900000067
10160,2,439.15,9995.046900000067
10161,2,439.115,9995.046900000067
10162,0,439.115,9995.046900000067
10163,1,439.12,9995.046900000067
10164,1,439.05,9995.156900000065
10165,0,439.25,9993.616900000066
10166,1,439.51,9998.016900000066
10167,0,439.05,10003.736900000065
10168,0,439.115,9993.616900000066
10169,1,439.115,9995.046900000067
10170,2,439.03,9995.046900000067
10171,0,439.17,9995.046900000067
10172,0,439.115,9995.046900000067
10173,1,439.115,9995.046900000067
10174,1,439.17,9995.046900000067
10175,2,439.1512,9996.256900000066
10176,2,439.175,9996.256900000066
10177,1,439.18,9996.256900000066
10178,1,439.175,9996.366900000066
10179,1,439.175,9996.256900000066
10180,0,439.15,9996.256900000066
10181,2,439.15,9995.706900000065
10182,0,439.18,9995.706900000065
10183,1,439.15,9995.706900000065
10184,0,439.2,9995.046900000063
10185,2,439.18,9996.146900000063
10186,2,439.19,9996.146900000063
10187,0,439.2,9996.146900000063
10188,1,439.18,9996.146900000063
10189,1,439.15,9995.706900000065
10190,0,439.19,9995.046900000063
10191,0,439.19,9995.926900000064
10192,2,439.18,9995.926900000064
10193,1,439.2,9995.926900000064
10194,0,439.15,9996.366900000063
10195,0,439.18,9995.266900000062
10196,0,439.14,9995.926900000064
10197,2,439.14,9995.046900000063
10198,2,439.1,9995.046900000063
10199,0,439.1787,9995.046900000063
10200,1,439.1,9995.046900000063
10201,1,439.1401,9993.315500000064
10202,1,439.15,9994.197700000064
10203,0,439.14,9994.415500000063
10204,0,439.14,9994.195500000063
10205,1,439.17,9994.195500000063
10206,0,439.145,9994.855500000063
10207,0,439.14,9994.305500000062
10208,2,439.11,9994.195500000063
10209,1,439.11,9994.195500000063
10210,1,439.145,9994.195500000063
10211,1,439.12,9994.965500000062
10212,2,439.14,9994.415500000063
10213,0,439.15,9994.415500000063
10214,1,439.15,9994.415500000063
10215,0,439.13,9994.415500000063
10216,1,439.13,9993.975500000064
10217,0,439.12,9993.975500000064
10218,1,439.12,9993.755500000063
10219,0,439.12,9993.755500000063
10220,2,439.11,9993.755500000063
10221,0,439.13,9993.755500000063
10222,2,439.12,9993.755500000063
10223,1,439.12,9993.755500000063
10224,2,439.12,9993.755500000063
10225,0,439.12,9993.755500000063
10226,1,439.12,9993.755500000063
10227,1,439.12,9993.755500000063
10228,2,439.13,9993.755500000063
10229,0,439.13,9993.755500000063
10230,1,439.11,9993.755500000063
10231,2,439.155,9993.315500000062
10232,1,439.155,9993.315500000062
10233,2,439.11,9993.315500000062
10234,2,439.155,9993.315500000062
10235,1,439.155,9993.315500000062
10236,1,439.15,9993.315500000062
10237,0,439.2,9993.205500000062
10238,1,439.11,9994.305500000062
10239,1,439.16,9992.325500000063
10240,1,439.16,9993.425500000063
10241,0,439.2,9993.425500000063
10242,2,439.16,9994.305500000062
10243,0,439.15,9994.305500000062
10244,2,439.1212,9994.305500000062
10245,0,439.15,9994.305500000062
10246,2,439.12,9994.305500000062
10247,2,439.2,9994.305500000062
10248,2,439.2,9994.305500000062
10249,1,439.19,9994.305500000062
10250,2,439.22,9994.085500000063
10251,0,439.2,9994.085500000063
10252,0,439.22,9994.085500000063
10253,2,439.19,9994.085500000063
10254,1,439.22,9994.085500000063
10255,2,439.22,9994.745500000063
10256,0,439.12,9994.745500000063
10257,1,439.2,9994.745500000063
10258,1,439.12,9996.505500000063
10259,1,439.02,9994.745500000063
10260,1,439.165,9992.545500000062
10261,0,439.11,9995.735500000064
10262,2,439.06,9994.525500000063
10263,0,439.18,9994.525500000063
10264,1,439.17,9994.525500000063
10265,1,439.02,9994.305500000062
10266,0,439.1,9991.005500000061
10267,1,439.1,9992.765500000063
10268,1,439.05,9992.765500000063
10269,0,439.93,9991.665500000063
10270,1,440.15,10011.025500000063
10271,2,439.16,10015.865500000062
10272,1,437.99,10015.865500000062
10273,2,437.55,9990.125500000062
10274,0,437.52,9990.125500000062
10275,0,437.47,9990.125500000062
10276,1,437.47,9990.125500000062
10277,2,438.27,9990.125500000062
10278,2,438.39,9990.125500000062
10279,0,438.99,9990.125500000062
10280,1,438.8,9990.125500000062
10281,1,438.81,9985.945500000062
10282,0,438.59,9986.165500000061
10283,0,438.25,9981.32550000006
