Step,Action,Price,Portfolio Value
11904,[0 1 2],429.42,14959.119599999958
11905,[2 1 0],429.32,14956.232999999958
11906,[0 2 2],429.4,14956.232999999958
11907,[1 0 2],429.16,14956.232999999958
11908,[1 1 0],428.96,14948.07299999996
11909,[1 2 2],429.11,14941.27299999996
11910,[1 2 0],429.0,14946.37299999996
11911,[1 1 2],429.145,14942.63299999996
11912,[0 2 1],429.3,14947.56299999996
11913,[0 2 0],429.12,14952.589599999961
11914,[2 2 1],429.025,14946.645999999959
11915,[1 2 0],428.91,14955.747499999961
11916,[2 0 0],429.079,14961.197499999958
11917,[0 2 1],429.03,14953.56749999996
11918,[2 2 0],429.28,14954.646599999962
11919,[2 2 1],429.7,14952.47749999996
11920,[1 2 1],429.6599,14951.93249999996
11921,[0 0 1],430.3,14953.55659999996
11922,[2 2 1],430.82,14945.948399999961
11923,[0 1 1],430.55,14957.38249999996
11924,[1 1 1],430.9,14953.56749999996
11925,[0 2 1],430.37,14950.29749999996
11926,[2 1 1],430.26,14956.83749999996
11927,[1 1 0],430.36,14959.56249999996
11928,[0 0 1],430.42,14950.29749999996
11929,[0 1 1],430.425,14947.02749999996
11930,[2 0 0],430.7,14973.18749999996
11931,[1 0 2],430.57,14976.45749999996
11932,[0 1 0],430.8,14976.45749999996
11933,[2 0 1],430.7,14970.84749999996
11934,[1 0 2],430.76,14978.19109999996
11935,[2 1 2],430.85,14973.227099999962
11936,[1 2 2],430.81,14956.094499999963
11937,[0 0 0],430.53,14956.094499999963
11938,[1 2 1],431.0,14956.094499999963
11939,[0 1 2],431.2,14972.154499999964
11940,[2 0 0],431.24,14978.954499999963
11941,[2 0 0],431.23,14978.954499999963
11942,[2 2 2],431.19,14978.954499999963
11943,[0 1 2],431.2455,14978.954499999963
11944,[2 2 1],430.85,14959.744499999964
11945,[2 2 1],431.0636,14944.048499999963
11946,[0 1 2],430.77,14935.219499999965
11947,[1 0 2],430.61,14935.219499999965
11948,[1 0 2],430.83,14929.779499999964
11949,[1 0 2],430.715,14937.259499999964
11950,[0 2 2],431.0,14933.349499999964
11951,[1 0 0],430.88,14943.039499999964
11952,[2 1 0],430.63,14938.959499999964
11953,[1 2 2],430.6,14915.499499999965
11954,[1 2 2],430.9988,14915.499499999965
11955,[0 0 2],430.8,14929.058699999965
11956,[0 1 1],430.73,14922.299499999965
11957,[0 0 1],430.73,14919.839499999964
11958,[2 2 1],430.84,14920.079499999963
11959,[0 2 1],430.9,14920.624499999964
11960,[0 2 2],430.75,14929.878599999964
11961,[2 2 1],430.57,14929.878599999964
11962,[2 2 2],430.58,14933.148599999964
11963,[2 0 2],430.56,14933.148599999964
11964,[2 0 1],430.51,14933.148599999964
11965,[1 0 1],430.5,14922.237699999963
11966,[2 1 1],430.52,14914.607699999964
11967,[2 1 0],430.435,14924.428599999963
11968,[0 2 1],430.39,14921.703599999964
11969,[2 1 0],430.4,14918.880499999965
11970,[2 2 1],430.5,14906.988599999962
11971,[0 1 0],430.385,14913.528599999963
11972,[1 0 1],430.39,14900.448599999963
11973,[0 2 2],430.5,14910.127799999966
11974,[2 0 0],430.35,14910.127799999966
11975,[0 1 2],430.2,14910.127799999966
11976,[1 1 1],430.1,14919.307799999966
11977,[1 2 0],430.1,14919.952799999965
11978,[0 0 2],430.1,14919.827799999965
11979,[0 0 0],430.05,14919.827799999965
11980,[2 0 2],430.0,14919.827799999965
11981,[2 2 0],430.07,14919.827799999965
11982,[2 2 2],430.17,14919.827799999965
11983,[0 2 2],430.1,14919.827799999965
11984,[2 0 0],430.05,14919.827799999965
11985,[0 2 2],430.06,14919.827799999965
11986,[0 0 0],430.07,14919.827799999965
11987,[1 0 1],430.38,14919.827799999965
11988,[0 1 2],430.3,14930.438199999966
11989,[2 0 1],430.39,14927.718199999967
11990,[2 2 1],430.3,14936.983199999968
11991,[0 1 0],430.25,14949.376499999968
11992,[2 0 2],430.11,14955.098999999967
11993,[0 1 1],430.48,14955.098999999967
11994,[2 2 1],430.11,14956.874199999967
11995,[0 0 1],430.154,14955.239199999967
11996,[1 0 2],430.15,14953.604199999967
11997,[0 2 0],430.2,14953.604199999967
11998,[0 2 0],429.925,14953.604199999967
11999,[2 1 0],430.0,14953.604199999967
12000,[1 1 0],430.03,14953.627999999968
12001,[1 1 2],430.03,14952.267999999967
12002,[0 1 2],430.01,14956.347999999969
12003,[0 0 2],430.14,14957.707999999968
12004,[2 2 1],429.85,14954.817999999968
12005,[2 2 2],430.14,14953.727999999968
12006,[1 2 0],430.135,14953.727999999968
12007,[1 0 1],430.125,14953.557999999968
12008,[0 2 0],429.99,14953.207999999968
12009,[0 2 0],430.53,14948.677999999967
12010,[1 0 2],430.4088,14966.987999999967
12011,[1 1 2],430.0,14962.867199999968
12012,[2 2 2],429.85,14948.967999999968
12013,[1 0 2],429.85,14948.967999999968
12014,[0 1 2],429.78,14948.967999999968
12015,[1 0 1],429.5,14946.587999999965
12016,[0 1 1],429.87,14937.037999999966
12017,[0 0 2],430.4652,14949.651999999967
12018,[0 1 0],429.81,14969.888799999966
12019,[0 2 2],429.75,14947.611999999968
12020,[0 2 1],430.0,14945.571999999967
12021,[0 1 2],429.995,14954.050599999966
12022,[1 0 1],429.86,14953.880599999968
12023,[0 0 1],430.24,14949.270199999966
12024,[1 0 2],430.05,14962.190599999967
12025,[0 0 2],430.24,14955.730599999968
12026,[0 0 0],430.1,14962.190599999967
12027,[0 1 2],430.23,14957.430599999969
12028,[2 1 2],430.2,14961.850599999967
12029,[2 0 0],430.0,14960.660599999965
12030,[2 0 0],430.0,14970.350599999967
12031,[1 0 2],430.09,14969.330599999965
12032,[1 2 2],430.11,14963.550599999964
12033,[1 0 1],430.0,14963.550599999964
12034,[2 2 0],429.805,14959.790599999964
12035,[2 2 1],430.18,14959.810599999966
12036,[2 1 0],429.7291,14958.775099999964
12037,[0 2 1],430.05,14958.720599999964
12038,[2 1 0],429.95,14958.938599999965
12039,[2 0 1],429.855,14959.701599999966
12040,[0 1 2],429.855,14960.900599999964
12041,[1 2 0],430.13,14960.900599999964
12042,[1 0 0],429.96,14970.250599999965
12043,[1 1 1],430.21,14964.470599999964
12044,[2 1 1],430.15,14972.930599999965
12045,[0 0 2],430.21,14968.130599999966
12046,[0 2 1],429.855,14964.830599999965
12047,[0 0 1],430.05,14964.797899999963
12048,[0 2 0],429.825,14964.830599999965
12049,[2 1 2],430.05,14963.740599999966
12050,[2 0 2],429.95,14963.740599999966
12051,[1 0 1],429.9705,14963.740599999966
12052,[0 2 1],430.14,14964.437599999968
12053,[2 0 1],430.15,14970.200599999967
12054,[0 2 0],430.14,14971.290599999966
12055,[1 2 1],430.15,14969.110599999969
12056,[0 0 1],430.21,14968.020599999967
12057,[1 2 2],429.9,14969.110599999969
12058,[1 2 1],430.155,14969.110599999969
12059,[2 0 0],430.1,14977.78059999997
12060,[0 2 2],430.21,14977.78059999997
12061,[1 2 2],430.155,14977.78059999997
12062,[0 2 1],430.1,14975.910599999968
12063,[0 2 2],430.165,14974.080599999972
12064,[2 1 2],430.165,14976.290599999971
12065,[2 1 2],430.155,14975.100599999972
12066,[1 2 0],430.19,14973.230599999972
12067,[1 0 0],430.155,14973.230599999972
12068,[2 1 0],430.14,14972.040599999971
12069,[1 2 1],430.05,14970.00059999997
12070,[1 2 1],430.0,14972.72559999997
12071,[0 0 2],429.815,14971.635599999972
12072,[0 2 0],429.815,14971.635599999972
12073,[0 2 0],430.09,14971.635599999972
12074,[1 2 2],430.08,14971.635599999972
12075,[0 2 0],429.875,14971.295599999972
12076,[1 1 2],429.77,14964.325599999973
12077,[0 0 2],429.875,14960.755599999973
12078,[0 2 0],430.01,14964.325599999973
12079,[0 1 1],430.02,14968.915599999973
12080,[1 2 0],429.54,14969.235599999975
12081,[2 1 2],430.21,14952.933999999974
12082,[0 2 2],429.875,14947.983999999973
12083,[1 0 1],429.875,14947.983999999973
12084,[2 0 2],429.875,14947.963799999974
12085,[0 0 0],429.875,14947.963799999974
12086,[0 0 2],430.02,14947.963799999974
12087,[1 1 0],430.02,14947.963799999974
12088,[1 2 0],429.875,14947.963799999974
12089,[2 1 0],429.9,14943.033799999974
12090,[0 2 0],430.0,14944.053799999972
12091,[0 1 2],429.9999,14944.053799999972
12092,[0 0 1],429.9,14941.843799999971
12093,[1 1 0],429.956,14942.013799999972
12094,[1 2 2],429.95,14940.653799999973
12095,[1 1 0],430.105,14940.653799999973
12096,[0 1 0],430.105,14945.923799999973
12097,[0 1 1],430.105,14945.923799999973
12098,[0 0 0],430.105,14945.943799999974
12099,[1 2 1],430.13,14946.063799999974
12100,[2 0 1],430.14,14946.923799999973
12101,[0 2 0],430.11,14945.833799999971
12102,[1 0 0],430.105,14947.457899999972
12103,[0 0 2],430.105,14945.288799999971
12104,[0 0 2],430.13,14945.288799999971
12105,[1 1 2],430.105,14945.288799999971
12106,[0 0 0],430.0,14944.43879999997
12107,[1 1 0],430.21,14940.868799999971
12108,[2 2 0],430.02,14948.00879999997
12109,[2 0 2],430.005,14948.00879999997
12110,[1 1 1],430.005,14948.00879999997
12111,[2 0 1],429.8,14948.04879999997
12112,[1 0 2],429.8,14947.50379999997
12113,[2 1 0],429.75,14947.50379999997
12114,[2 0 2],429.84,14945.293799999969
12115,[2 2 2],429.84,14945.12379999997
12116,[1 2 1],429.99,14945.12379999997
12117,[0 1 1],429.9988,14950.20379999997
12118,[0 1 1],429.802,14950.522999999972
12119,[1 2 1],429.893,14943.81179999997
12120,[2 1 1],429.89,14946.88579999997
12121,[1 2 2],429.89,14949.47579999997
12122,[2 1 1],429.703,14949.47579999997
12123,[1 2 2],429.76,14949.81579999997
12124,[1 1 0],429.82,14949.81579999997
12125,[2 0 2],429.9,14951.855799999968
12126,[2 2 1],429.9,14951.855799999968
12127,[0 2 2],429.9,14949.675799999968
12128,[1 2 2],429.89,14949.675799999968
12129,[0 1 2],430.26,14949.33579999997
12130,[0 2 2],430.3,14961.91579999997
12131,[1 2 1],430.5,14963.27579999997
12132,[0 1 0],430.5,14970.095799999968
12133,[2 1 1],430.52,14970.07579999997
12134,[2 1 0],430.53,14961.785799999969
12135,[0 0 2],430.5,14965.16199999997
12136,[1 0 2],430.635,14963.82579999997
12137,[2 0 1],430.63,14961.445799999969
12138,[2 1 0],430.5,14969.845999999969
12139,[2 2 1],430.53,14969.84639999997
12140,[1 0 0],430.255,14970.369599999967
12141,[1 0 2],430.21,14969.857299999969
12142,[1 1 0],430.39,14969.857299999969
12143,[2 0 0],430.395,14975.97729999997
12144,[1 2 0],430.6,14975.97729999997
12145,[0 1 2],430.55,14982.94729999997
12146,[2 2 0],430.55,14981.24729999997
12147,[0 2 2],430.55,14981.24729999997
12148,[1 1 0],430.55,14981.24729999997
12149,[1 1 1],430.55,14981.24729999997
12150,[2 2 1],430.52,14981.14729999997
12151,[1 1 0],430.55,14986.59729999997
12152,[0 2 2],430.55,14984.96229999997
12153,[1 0 2],430.52,14984.96229999997
12154,[1 1 2],430.55,14983.94229999997
12155,[1 1 2],430.52,14984.96229999997
12156,[1 2 1],430.55,14983.94229999997
12157,[1 0 1],430.55,14984.94229999997
12158,[2 1 0],430.55,14984.96229999997
12159,[1 0 2],430.55,14994.382299999968
12160,[2 1 2],430.55,14997.78229999997
12161,[2 1 0],430.55,15006.962299999968
12162,[0 2 1],430.55,15002.372299999968
12163,[2 2 0],430.6,15004.007299999968
12164,[2 2 0],430.59,15004.552299999968
12165,[2 0 2],430.5022,15004.552299999968
12166,[1 2 2],430.545,15004.552299999968
12167,[0 0 1],430.545,15006.007499999969
12168,[0 0 2],430.51,15005.987499999968
12169,[2 1 0],430.5496,15004.797499999968
12170,[1 0 2],430.55,15007.517499999969
12171,[2 2 0],430.5,15005.817499999968
12172,[1 2 2],429.95,15005.817499999968
12173,[2 0 2],430.28,14987.117499999968
12174,[0 2 1],430.0,14987.117499999968
12175,[2 2 1],429.72,14991.477499999968
12176,[0 2 1],429.96,14989.29749999997
12177,[2 0 2],429.83,14987.117499999968
12178,[1 0 1],430.26,14987.117499999968
12179,[2 1 1],430.27,15001.727499999968
12180,[0 1 1],430.25,15001.38749999997
12181,[2 1 0],430.25,15001.437499999969
12182,[1 2 0],430.46,15000.397499999966
12183,[0 1 2],430.15,15000.417499999967
12184,[0 1 2],430.5,15002.287499999968
12185,[0 2 2],430.63,15004.837499999967
12186,[0 2 1],430.28,15004.837499999967
12187,[2 0 0],430.51,15004.303399999966
12188,[0 2 1],430.28,15004.848399999966
12189,[2 2 0],430.02,15005.938399999966
12190,[2 0 2],430.01,15007.028399999965
12191,[1 1 0],430.34,15007.028399999965
12192,[0 0 2],430.15,15018.248399999964
12193,[1 1 2],430.27,15011.788399999963
12194,[1 0 0],430.39,15015.868399999965
12195,[0 1 1],430.36,15019.948399999965
12196,[2 1 2],430.52,15018.908399999966
12197,[2 2 2],430.5,15022.308399999967
12198,[1 0 1],430.39,15022.308399999967
12199,[1 0 2],430.46,15018.568399999967
12200,[0 2 0],430.6,15020.948399999967
12201,[2 2 1],430.51,15025.708399999969
12202,[0 1 0],430.6,15024.07339999997
12203,[2 1 1],430.22,15023.528399999968
12204,[2 0 0],429.74,15025.708399999969
12205,[1 0 2],429.78,15023.528399999968
12206,[2 2 0],429.99,15023.528399999968
12207,[2 1 0],430.11,15023.528399999968
12208,[0 0 0],429.76,15013.32839999997
12209,[2 0 1],429.79,14812.388399999969
12210,[1 1 0],429.87,14814.108399999968
12211,[2 2 2],429.84,14798.82839999997
12212,[0 2 0],430.0,14798.82839999997
12213,[1 2 2],429.99,14798.82839999997
12214,[2 1 2],429.8,14798.48839999997
12215,[1 0 1],429.8,14738.648399999971
12216,[0 1 2],429.98,14735.22859999997
12217,[1 0 0],429.47,14704.62859999997
12218,[0 2 1],429.5,14694.42859999997
12219,[2 2 0],429.47,14693.35859999997
12220,[0 1 1],429.55,14694.96359999997
12221,[2 1 0],429.59,14694.41789999997
12222,[2 2 0],429.78,14693.89359999997
12223,[2 2 2],429.48,14693.34789999997
12224,[1 1 2],429.48,14693.34789999997
12225,[0 2 0],429.52,14693.34789999997
12226,[1 2 2],429.5,14694.70789999997
12227,[1 1 1],429.54,14694.02789999997
12228,[2 2 2],429.54,14695.38789999997
12229,[1 0 1],429.54,14695.38789999997
12230,[1 0 2],429.5,14695.38789999997
12231,[2 1 2],429.48,14694.02789999997
12232,[2 0 0],429.66,14710.007899999968
12233,[1 1 2],429.56,14704.90789999997
12234,[0 0 1],429.59,14721.90789999997
12235,[1 1 1],429.59,14725.307899999969
12236,[1 1 0],429.76,14738.727899999967
12237,[0 0 0],429.7,14741.28789999997
12238,[2 1 1],429.7,14734.407899999967
12239,[2 1 0],429.72,14746.907899999967
12240,[1 0 0],429.71,14736.847899999968
12241,[1 2 0],429.76,14739.347899999968
12242,[0 1 1],429.67,14739.527899999968
12243,[2 1 2],430.02,14740.187899999966
12244,[0 0 2],430.21,14749.707899999967
12245,[0 1 0],430.21,14745.287899999968
12246,[2 2 0],430.12,14729.307899999967
12247,[0 0 1],430.04,14729.307899999967
12248,[1 2 2],430.04,14742.267899999966
12249,[0 1 1],430.04,14742.267899999966
12250,[1 2 0],430.22,14736.367899999967
12251,[0 2 2],430.22,14736.227899999965
12252,[1 1 2],430.01,14736.227899999965
12253,[2 1 2],430.0,14729.087899999964
12254,[1 0 1],430.0,14724.667899999964
12255,[2 0 2],430.07,14719.747899999964
12256,[1 1 2],429.85,14708.527899999963
12257,[1 2 1],429.95,14724.507899999964
12258,[1 2 1],430.0,14723.427899999964
12259,[2 1 0],429.96,14742.867899999965
12260,[2 2 2],429.96,14745.027899999966
12261,[0 1 0],429.86,14745.027899999966
12262,[1 2 1],429.86,14742.987899999967
12263,[0 1 1],429.96,14732.187899999968
12264,[0 2 1],429.86,14719.227899999967
12265,[1 1 2],429.86,14715.987899999967
12266,[1 1 1],429.93,14715.987899999967
12267,[2 0 1],429.94,14718.367899999968
12268,[0 0 0],430.06,14708.647899999969
12269,[1 1 1],429.93,14712.967899999967
12270,[0 0 2],429.93,14729.167899999968
12271,[0 1 1],430.04,14729.167899999968
12272,[2 2 2],430.03,14729.827899999966
12273,[1 2 2],430.0,14729.827899999966
12274,[2 0 1],430.06,14728.807899999967
12275,[0 0 1],430.0,14733.12789999997
12276,[2 0 1],430.0,14730.967899999969
12277,[1 1 1],430.0,14725.567899999967
12278,[2 1 1],430.07,14728.807899999967
12279,[1 2 2],429.99,14723.40789999997
12280,[1 1 1],430.12,14723.40789999997
12281,[0 1 1],430.05,14727.82789999997
12282,[2 1 0],430.0,14725.44789999997
12283,[1 0 2],430.08,14720.347899999972
12284,[0 0 1],430.08,14717.627899999972
12285,[1 2 0],430.22,14714.56789999997
12286,[0 0 0],430.29,14714.54789999997
12287,[1 2 2],430.11,14714.667899999971
12288,[0 0 0],430.25,14708.727899999969
12289,[2 1 0],430.25,14713.347899999968
12290,[0 1 0],430.25,14708.927899999968
12291,[0 1 1],430.14,14703.82789999997
12292,[0 2 2],430.12,14698.027899999968
12293,[1 0 2],430.12,14698.027899999968
12294,[1 0 2],430.14,14698.027899999968
12295,[2 1 0],430.08,14698.707899999969
12296,[0 0 1],430.2,14694.627899999969
12297,[0 0 2],430.22,14692.28789999997
12298,[0 0 2],430.2,14693.647899999967
12299,[1 1 1],430.1,14707.24789999997
12300,[1 0 0],430.12,14706.617899999968
12301,[2 0 2],430.22,14706.89789999997
12302,[0 0 2],430.27,14713.35789999997
12303,[1 1 2],430.36,14714.717899999969
12304,[0 2 2],430.2,14717.097899999968
12305,[0 1 1],430.31,14717.097899999968
12306,[1 2 0],430.15,14719.93789999997
12307,[2 1 1],430.25,14719.99789999997
12308,[0 0 1],430.15,14719.717899999967
12309,[2 1 0],430.15,14719.357899999968
12310,[0 1 2],430.15,14719.93789999997
12311,[2 2 0],430.11,14717.897899999969
12312,[2 0 2],430.18,14717.897899999969
12313,[0 2 1],430.18,14717.897899999969
12314,[0 2 1],430.14,14721.13789999997
12315,[0 2 2],430.2,14723.29789999997
12316,[0 2 1],430.1,14723.29789999997
12317,[1 0 1],430.08,14717.897899999973
12318,[1 1 0],430.17,14714.657899999973
12319,[2 1 1],430.17,14710.337899999973
12320,[0 0 2],430.09,14711.417899999971
12321,[1 0 2],430.17,14711.417899999971
12322,[2 0 2],430.19,14714.137899999972
12323,[0 1 2],430.18,14714.137899999972
12324,[2 1 1],430.15,14708.357899999974
12325,[0 1 1],430.11,14715.217899999972
12326,[2 2 2],430.09,14714.137899999972
12327,[2 2 2],430.09,14714.137899999972
12328,[2 1 1],430.19,14714.137899999972
12329,[2 0 2],430.12,14725.397899999973
12330,[0 2 2],430.11,14737.297899999974
12331,[1 1 1],430.17,14737.297899999974
12332,[2 0 2],430.11,14739.337899999975
12333,[0 0 0],430.18,14739.337899999975
12334,[1 0 1],430.11,14739.337899999975
12335,[1 1 1],430.18,14736.957899999974
12336,[0 0 0],430.02,14739.337899999975
12337,[2 1 2],430.01,14733.897899999974
12338,[0 1 1],429.84,14723.017899999973
12339,[0 0 2],429.64,14720.277899999974
12340,[1 1 0],429.53,14731.157899999975
12341,[2 2 2],429.59,14725.037899999974
12342,[2 2 2],429.51,14725.037899999974
12343,[2 1 2],429.38,14725.037899999974
12344,[2 0 0],429.38,14724.357899999975
12345,[2 2 2],429.6,14726.737899999975
12346,[0 0 0],429.59,14726.737899999975
12347,[0 2 1],429.49,14726.737899999975
12348,[0 2 0],429.6,14728.897899999976
12349,[2 2 1],429.6,14728.897899999976
12350,[2 0 1],429.51,14728.897899999976
12351,[0 0 1],429.6,14741.857899999977
12352,[0 2 0],429.6,14745.097899999977
12353,[0 2 1],429.6,14742.937899999975
12354,[2 2 0],429.79,14740.777899999975
12355,[2 2 0],429.86,14739.697899999976
12356,[2 1 2],429.99,14745.097899999977
12357,[2 1 1],429.98,14745.097899999977
12358,[1 1 2],429.73,14742.617899999977
12359,[1 1 0],429.85,14743.977899999976
12360,[1 0 1],429.51,14738.877899999978
12361,[0 2 2],429.42,14735.497899999977
12362,[0 0 0],429.41,14735.497899999977
12363,[0 2 1],429.4,14735.497899999977
12364,[2 2 1],429.23,14739.817899999975
12365,[1 0 0],429.17,14739.817899999975
12366,[0 1 1],429.24,14727.937899999977
12367,[2 2 1],429.17,14731.177899999977
12368,[0 2 0],429.2,14739.817899999975
12369,[2 2 1],429.45,14738.737899999976
12370,[1 0 0],429.21,14739.817899999975
12371,[0 0 2],428.56,14732.257899999975
12372,[1 1 0],428.77,14732.257899999975
12373,[1 2 1],428.53,14739.397899999974
12374,[1 2 0],428.65,14731.237899999973
12375,[2 2 0],428.49,14735.297899999974
12376,[2 0 2],428.25,14735.337899999973
12377,[1 2 2],428.01,14735.337899999973
12378,[2 1 1],428.02,14727.177899999973
12379,[1 2 0],428.07,14728.627899999974
12380,[2 0 1],427.97,14728.617899999976
12381,[0 2 1],427.53,14732.937899999977
12382,[1 1 0],427.01,14732.937899999977
12383,[1 1 1],427.04,14729.697899999977
12384,[2 1 0],427.13,14734.017899999977
12385,[0 0 0],427.43,14729.697899999977
12386,[1 2 1],427.52,14728.617899999976
12387,[1 0 0],427.14,14726.457899999978
12388,[2 2 2],426.86,14722.137899999974
12389,[1 2 1],426.73,14722.137899999974
12390,[2 2 1],426.73,14717.717899999972
12391,[2 2 2],426.95,14715.557899999974
12392,[2 1 0],427.05,14715.557899999974
12393,[0 2 0],426.99,14712.157899999973
12394,[0 1 0],427.01,14712.157899999973
12395,[1 1 2],427.14,14710.797899999974
12396,[2 2 0],427.1,14705.357899999974
12397,[0 1 0],426.9,14705.357899999974
12398,[2 2 1],426.84,14708.077899999975
12399,[2 2 0],430.0,14710.217899999976
12400,[0 1 2],430.3702,14716.637899999976
12401,[2 2 0],426.76,14716.637899999976
12402,[0 0 1],426.865,14716.637899999976
12403,[0 0 0],426.74,14711.287899999978
12404,[2 0 2],426.4,14711.287899999978
12405,[2 0 2],426.6,14711.287899999978
12406,[0 1 0],426.575,14711.287899999978
12407,[0 0 1],426.78,14698.707899999978
12408,[0 0 1],426.84,14695.677899999977
12409,[1 0 2],426.84,14699.097899999975
12410,[0 2 0],426.7,14685.497899999977
12411,[0 1 1],426.81,14685.497899999977
12412,[1 2 2],426.8,14692.157899999978
12413,[2 0 0],426.81,14692.157899999978
12414,[0 0 2],426.71,14692.157899999978
12415,[0 0 1],426.855,14692.157899999978
12416,[2 0 0],427.21,14691.087899999979
12417,[2 0 2],427.08,14698.577899999978
12418,[0 2 1],427.21,14698.577899999978
12419,[0 1 0],427.38,14688.947899999977
12420,[0 0 1],427.49,14703.927899999979
12421,[1 0 1],427.345,14715.697899999977
12422,[1 0 2],427.21,14708.207899999978
12423,[1 1 2],427.23,14708.207899999978
12424,[2 0 1],427.43,14708.887899999978
12425,[1 0 0],427.3,14696.047899999978
12426,[1 2 1],426.8899,14682.137899999978
12427,[0 0 2],426.85,14675.717899999978
12428,[0 1 2],426.8,14675.717899999978
12429,[1 0 2],426.96,14690.337899999979
12430,[0 0 2],426.78,14677.417899999979
12431,[2 1 2],426.8,14667.217899999978
12432,[1 2 0],427.37,14675.37789999998
12433,[0 2 1],427.02,14675.37789999998
12434,[2 1 0],426.3501,14673.237899999978
12435,[2 1 1],426.64,14652.907899999978
12436,[0 1 2],425.915,14647.557899999978
12437,[2 1 2],425.57,14647.557899999978
12438,[0 1 1],425.8,14650.277899999977
12439,[2 0 2],426.25,14642.077899999978
12440,[1 1 0],426.49,14645.137899999976
12441,[1 2 2],426.3,14669.27789999998
12442,[2 2 2],426.24,14669.27789999998
12443,[0 0 1],426.0,14669.27789999998
12444,[1 1 2],425.7,14672.487899999978
12445,[2 1 0],425.6,14672.487899999978
12446,[0 1 2],426.21,14674.52789999998
12447,[0 0 1],426.02,14660.58789999998
12448,[1 2 1],425.75,14665.307899999978
12449,[2 2 2],425.97,14661.027899999975
12450,[1 1 0],425.75,14661.027899999975
12451,[0 1 2],425.8048,14653.547899999974
12452,[1 1 0],425.74,14655.411099999974
12453,[0 1 2],425.64,14653.207899999974
12454,[1 0 1],425.77,14649.807899999974
12455,[0 1 0],425.62,14654.257899999973
12456,[1 0 1],425.82,14649.077899999973
12457,[2 0 1],425.88,14655.717899999972
12458,[0 2 2],426.0,14617.917899999973
12459,[1 1 1],426.18,14617.917899999973
12460,[2 0 0],425.85,14624.037899999974
12461,[0 2 2],425.99,14624.037899999974
12462,[2 0 2],425.85,14624.037899999974
12463,[1 0 0],426.3,14624.037899999974
12464,[2 1 1],427.15,14639.337899999973
12465,[0 1 1],426.8,14660.077899999973
12466,[1 2 2],426.65,14663.814499999973
12467,[1 1 0],426.6,14663.814499999973
12468,[1 2 1],426.75,14662.114499999976
12469,[1 0 2],426.625,14667.184499999974
12470,[0 1 1],426.01,14662.934499999974
12471,[1 1 2],427.01,14642.054499999975
12472,[1 0 0],426.86,14676.054499999975
12473,[0 2 2],426.7,14670.954499999974
12474,[0 0 2],427.38,14665.514499999974
12475,[2 1 2],426.62,14688.634499999975
12476,[2 2 0],426.46,14675.374499999976
12477,[1 0 0],426.3,14675.374499999976
12478,[1 1 0],426.41,14669.934499999978
12479,[2 0 1],426.4,14673.674499999977
12480,[1 0 1],426.45,14659.818099999977
12481,[0 2 0],426.1,14646.674499999977
12482,[2 0 0],425.9,14652.074499999979
12483,[0 1 2],425.8546,14646.674499999977
12484,[0 1 1],426.1,14646.674499999977
12485,[2 0 0],426.295,14635.071499999976
12486,[1 2 1],426.0245,14615.834499999979
12487,[2 0 2],426.21,14626.634499999978
12488,[1 2 1],426.22,14626.634499999978
12489,[0 0 1],425.22,14626.97449999998
12490,[1 1 2],425.0659,14592.89449999998
12491,[1 2 1],425.42,14587.655099999978
12492,[2 0 2],424.43,14599.67449999998
12493,[1 1 2],423.75,14599.67449999998
12494,[2 2 0],424.305,14576.554499999978
12495,[2 2 2],424.1,14576.554499999978
12496,[0 2 2],424.72,14576.554499999978
12497,[2 1 1],425.25,14576.554499999978
12498,[1 1 0],424.4527,14554.084499999977
12499,[0 0 2],424.41,14546.51369999998
12500,[1 0 1],424.17,14568.61369999998
12501,[0 1 2],424.18,14558.693899999978
12502,[2 1 1],423.81,14554.95389999998
12503,[0 0 2],424.0,14541.583899999978
12504,[2 1 1],423.81,14532.573899999978
12505,[2 0 0],423.82,14540.49849999998
12506,[2 1 1],423.87,14524.333899999978
12507,[1 0 0],423.6111,14537.97389999998
12508,[1 1 1],423.88,14537.553899999979
12509,[1 1 1],424.175,14549.713899999979
12510,[2 1 0],423.81,14549.73389999998
12511,[0 2 1],423.5,14573.81389999998
12512,[0 2 1],423.15,14567.333899999978
12513,[1 0 2],422.914,14559.77389999998
12514,[1 0 1],423.11,14559.77389999998
12515,[2 1 2],423.0,14566.487899999982
12516,[2 0 1],422.3246,14579.067899999982
12517,[2 2 1],422.7201,14579.279899999983
12518,[2 1 2],422.665,14571.503899999982
12519,[2 2 0],422.43,14571.503899999982
12520,[0 0 2],422.89,14571.503899999982
12521,[1 1 2],422.255,14571.503899999982
12522,[2 2 1],422.255,14549.913899999981
12523,[0 0 0],422.715,14566.113899999982
12524,[1 2 2],422.79,14553.153899999983
12525,[2 2 2],422.9645,14553.153899999983
12526,[0 0 0],423.34,14553.153899999983
12527,[1 1 0],423.05,14553.153899999983
12528,[2 0 2],422.86,14543.293899999984
12529,[0 2 0],422.99,14543.293899999984
12530,[2 2 1],423.56,14543.293899999984
12531,[1 0 2],423.97,14537.893899999986
12532,[0 1 1],423.52,14537.893899999986
12533,[2 2 1],424.055,14532.731499999985
12534,[1 1 2],423.875,14537.742699999986
12535,[0 0 0],423.835,14537.742699999986
12536,[0 0 0],423.42,14537.742699999986
12537,[0 0 2],423.4,14537.742699999986
