Step,Action,Price,Portfolio Value
9880,[1 1 0],437.197,11606.295999999895
9881,[0 1 1],437.305,11601.805799999893
9882,[0 0 1],437.49,11604.513799999893
9883,[0 2 0],437.735,11609.353799999893
9884,[0 1 2],438.0,11615.443799999894
9885,[1 2 0],437.84,11622.333799999893
9886,[2 1 1],438.02,11618.173799999893
9887,[1 2 2],438.05,11613.408799999892
9888,[1 1 0],438.07,11613.408799999892
9889,[0 1 2],438.17,11613.92879999989
9890,[0 0 1],438.12,11616.52879999989
9891,[1 2 2],438.23,11615.418799999892
9892,[2 1 2],438.46,11618.27879999989
9893,[1 2 1],438.3606,11632.29629999989
9894,[0 1 0],438.215,11633.531999999892
9895,[0 0 1],438.425,11618.565999999892
9896,[1 0 1],438.32,11631.076299999891
9897,[1 0 1],438.42,11638.08129999989
9898,[0 1 1],438.61,11650.031299999891
9899,[1 1 2],438.35,11654.171299999893
9900,[0 0 2],438.6,11653.911299999892
9901,[2 2 1],438.4637,11654.161299999892
9902,[2 1 1],438.255,11662.353099999893
9903,[1 0 2],437.96,11677.523099999893
9904,[2 1 2],438.1801,11677.523099999893
9905,[1 1 2],438.28,11674.023099999893
9906,[2 0 2],438.34,11672.622999999892
9907,[0 0 2],438.19,11658.035499999893
9908,[0 2 0],438.18,11650.002999999893
9909,[0 2 2],438.1259,11650.002999999893
9910,[2 2 2],438.3106,11650.002999999893
9911,[0 0 1],438.1125,11650.002999999893
9912,[2 1 0],437.94,11644.672999999893
9913,[1 1 2],437.905,11652.462999999892
9914,[1 0 0],437.53,11652.462999999892
9915,[0 2 0],437.475,11642.712999999892
9916,[0 1 1],437.43,11641.282999999894
9917,[0 1 1],437.4953,11640.237999999894
9918,[0 1 1],437.76,11641.751399999894
9919,[1 2 0],437.82,11648.747999999894
9920,[0 1 0],437.78,11650.312999999893
9921,[1 0 1],437.98,11649.432699999892
9922,[1 2 2],437.95,11654.512999999894
9923,[2 1 1],437.92,11653.732999999893
9924,[1 0 2],438.0345,11656.343199999892
9925,[1 0 2],438.23,11687.890699999893
9926,[1 1 1],438.19,11680.593199999892
9927,[2 1 2],438.1322,11678.533199999893
9928,[1 2 0],437.915,11667.533199999893
9929,[1 2 1],438.05,11667.533199999893
9930,[1 0 2],437.73,11671.110199999894
9931,[1 1 2],437.705,11662.79019999989
9932,[1 0 2],437.915,11662.140199999893
9933,[2 2 1],437.88,11667.600199999892
9934,[1 0 1],437.68,11670.505199999892
9935,[2 0 0],437.6244,11691.255199999892
9936,[2 1 1],437.53,11699.14019999989
9937,[2 1 0],437.575,11693.745199999892
9938,[1 0 0],437.53,11694.57519999989
9939,[2 2 2],437.51,11704.120199999892
9940,[2 2 1],437.65,11704.120199999892
9941,[1 2 1],437.63,11703.290199999892
9942,[2 2 1],437.81,11696.641899999893
9943,[2 2 2],437.84,11688.350199999892
9944,[2 2 0],437.91,11688.350199999892
9945,[1 1 2],437.8,11688.350199999892
9946,[0 2 1],437.8097,11685.490199999893
9947,[2 1 0],437.75,11685.782399999891
9948,[0 2 1],437.75,11693.392399999893
9949,[2 0 2],437.85,11702.52239999989
9950,[2 1 2],437.79,11702.52239999989
9951,[0 0 1],437.9,11711.14489999989
9952,[1 2 1],437.98,11714.33169999989
9953,[2 1 2],438.04,11709.173899999889
9954,[2 1 1],437.96,11709.173899999889
9955,[1 0 2],437.9003,11708.95639999989
9956,[1 1 1],438.13,11700.70389999989
9957,[0 0 0],438.01,11699.20389999989
9958,[1 0 1],438.075,11705.083899999889
9959,[1 2 2],438.09,11690.74389999989
9960,[2 1 1],438.0855,11690.74389999989
9961,[1 2 0],438.045,11687.861399999889
9962,[2 1 0],437.7,11687.82119999989
9963,[1 1 1],437.7008,11696.94179999989
9964,[2 0 2],437.96,11691.04139999989
9965,[1 2 0],437.79,11677.431399999889
9966,[0 2 1],437.899,11677.431399999889
9967,[2 2 0],437.94,11681.53139999989
9968,[1 2 1],437.51,11683.581399999888
9969,[1 1 2],437.67,11687.27959999989
9970,[0 2 1],437.625,11687.27959999989
9971,[2 1 0],437.66,11689.206599999889
9972,[0 1 2],437.74,11685.23779999989
9973,[1 1 2],437.8599,11685.23779999989
9974,[2 2 2],437.8862,11688.355199999889
9975,[2 2 2],437.7937,11688.355199999889
9976,[1 1 2],437.9,11688.355199999889
9977,[1 0 1],437.93,11691.118999999888
9978,[1 2 1],438.0152,11692.148999999888
9979,[2 1 2],438.03,11694.633999999887
9980,[1 0 1],438.1376,11700.383999999887
9981,[2 0 0],438.259,11696.213999999887
9982,[1 0 2],438.33,11689.403999999888
9983,[0 1 0],438.44,11691.416499999887
9984,[0 0 0],438.23,11710.181499999888
9985,[0 1 2],438.3594,11706.653999999888
9986,[2 0 2],438.21,11713.733999999888
9987,[2 0 1],438.27,11707.653999999888
9988,[1 0 0],438.2956,11696.12669999989
9989,[1 0 2],438.11,11710.026499999889
9990,[1 0 1],438.125,11701.48399999989
9991,[2 0 0],438.25,11713.183999999888
9992,[2 0 2],438.219,11709.852799999888
9993,[1 2 0],438.16,11702.665299999888
9994,[2 2 0],438.31,11702.665299999888
9995,[1 2 2],438.495,11702.665299999888
9996,[0 1 0],438.5303,11707.47529999989
9997,[1 1 2],438.545,11708.393099999888
9998,[0 0 2],438.52,11708.775299999888
9999,[2 0 0],438.41,11708.125299999889
10000,[1 0 0],438.44,11708.125299999889
10001,[1 0 0],438.46,11708.90529999989
10002,[1 1 2],438.45,11709.425299999888
10003,[2 2 0],438.325,11709.165299999888
10004,[0 0 0],438.15,11709.165299999888
10005,[0 0 0],438.4,11709.165299999888
10006,[2 1 0],438.415,11709.165299999888
10007,[1 0 0],438.59,11711.915299999888
10008,[1 1 0],438.68,11718.415299999888
10009,[0 0 1],438.8367,11709.165299999888
10010,[1 1 2],438.625,11712.647799999888
10011,[1 1 1],438.66,11713.645299999887
10012,[2 0 2],438.58,11720.622899999888
10013,[0 2 1],438.3,11717.282899999887
10014,[2 2 1],438.255,11695.819099999888
10015,[0 0 2],438.335,11709.929099999887
10016,[0 0 2],438.31,11709.929099999887
10017,[0 0 0],438.43,11709.929099999887
10018,[0 0 1],438.5,11709.929099999887
10019,[0 1 2],438.82,11703.712399999886
10020,[0 0 2],438.725,11703.712399999886
10021,[2 2 1],438.65,11703.712399999886
10022,[0 0 0],438.765,11700.682899999887
10023,[0 2 0],439.25,11697.362899999885
10024,[2 2 1],438.81,11696.532899999886
10025,[2 1 0],438.96,11702.940499999886
10026,[1 1 2],439.23,11704.758199999886
10027,[2 2 0],439.09,11704.758199999886
10028,[1 1 1],439.24,11704.758199999886
10029,[1 0 0],439.41,11708.690599999885
10030,[2 0 1],439.33,11713.089999999886
10031,[1 0 1],439.33,11704.715299999883
10032,[1 0 0],439.445,11710.525299999885
10033,[2 1 2],435.08,11707.205299999883
10034,[1 0 1],439.4,11707.205299999883
10035,[1 1 1],439.59,11819.605699999884
10036,[2 1 0],439.75,11824.470699999883
10037,[2 1 1],439.75,11837.420499999884
10038,[2 0 0],439.775,11846.947499999884
10039,[2 0 2],439.54,11867.245499999884
10040,[1 1 1],439.54,11866.620499999884
10041,[1 2 1],439.54,11855.268699999884
10042,[2 2 2],439.56,11849.388699999881
10043,[2 2 2],439.52,11849.388699999881
10044,[0 1 0],439.2,11849.388699999881
10045,[2 1 0],439.475,11860.421199999882
10046,[2 0 2],439.2087,11860.013699999881
10047,[0 0 2],439.41,11863.763699999881
10048,[2 1 0],439.55,11914.763699999881
10049,[1 1 2],439.445,11915.138699999881
10050,[0 1 0],439.55,11912.638699999881
10051,[0 1 0],439.34,11927.638699999881
10052,[2 1 2],439.494,11931.388699999881
10053,[2 0 2],439.46,11942.638699999881
10054,[2 0 1],439.29,11960.413699999881
10055,[2 1 0],439.5,11967.558699999881
10056,[2 1 1],439.27,11959.808699999881
10057,[0 0 0],439.35,11955.098699999882
10058,[2 2 0],439.295,11951.843699999881
10059,[0 0 2],439.5,11951.583699999881
10060,[0 2 1],439.33,11951.583699999881
10061,[2 0 2],439.27,11940.533699999882
10062,[1 0 0],439.27,11940.533699999882
10063,[1 1 2],439.48,11940.533699999882
10064,[1 1 1],439.28,11946.203699999884
10065,[0 2 0],439.265,11940.803699999882
10066,[2 0 0],439.31,11940.398699999882
10067,[1 1 2],439.22,11940.398699999882
10068,[2 1 1],439.45,11937.968699999881
10069,[0 0 2],439.245,11934.85869999988
10070,[1 0 0],439.35,11943.10869999988
10071,[0 2 2],439.49,11944.85869999988
10072,[0 1 2],439.33,11944.85869999988
10073,[0 1 1],439.265,11942.85869999988
10074,[0 1 1],439.5,11943.228899999882
10075,[0 1 0],439.2,11941.50889999988
10076,[0 0 1],439.36,11930.177499999882
10077,[0 0 1],463.5117,11935.90889999988
10078,[2 1 0],439.27,11933.08889999988
10079,[1 1 1],439.4799,11918.858899999881
10080,[2 2 2],439.3128,11909.978899999882
10081,[1 0 1],439.33,11909.978899999882
10082,[1 2 0],439.37,11910.443299999883
10083,[2 0 2],439.25,11911.523299999883
10084,[0 2 0],439.26,11911.523299999883
10085,[0 1 0],439.26,11911.523299999883
10086,[0 0 1],439.265,11914.273299999883
10087,[1 0 0],439.26,11911.68329999988
10088,[1 2 1],439.3227,11910.248299999881
10089,[1 2 2],439.04,11905.20829999988
10090,[2 1 2],439.26,11905.20829999988
10091,[1 0 1],439.25,11890.20829999988
10092,[0 0 1],439.04,11901.46809999988
10093,[0 1 2],439.04,11897.95009999988
10094,[0 1 2],439.04,11897.32509999988
10095,[1 0 1],439.26,11901.950099999882
10096,[1 2 0],439.23,11906.985099999882
10097,[0 2 1],439.205,11906.995099999882
10098,[1 2 0],439.04,11904.44509999988
10099,[0 2 1],439.205,11903.595099999882
10100,[0 1 1],439.205,11910.395099999881
10101,[0 1 2],439.39,11907.84509999988
10102,[0 2 0],439.34,11907.84509999988
10103,[2 1 0],439.2,11907.84509999988
10104,[2 0 2],439.04,11906.34509999988
10105,[2 2 0],439.01,11906.59509999988
10106,[0 2 1],439.2,11906.59509999988
10107,[1 2 2],439.19,11905.66859999988
10108,[0 0 2],439.2,11905.66859999988
10109,[0 2 1],439.2,11905.66859999988
10110,[1 0 1],439.39,11906.09359999988
10111,[0 1 2],439.2,11906.51859999988
10112,[1 1 1],439.39,11906.51859999988
10113,[1 0 2],439.09,11911.648599999879
10114,[1 2 2],439.22,11903.548599999878
10115,[2 2 0],439.0195,11907.05859999988
10116,[0 2 2],439.2,11907.05859999988
10117,[1 0 1],439.2,11907.05859999988
10118,[0 1 2],439.09,11907.05859999988
10119,[0 1 0],439.105,11904.088599999879
10120,[1 0 1],439.01,11904.493599999882
10121,[0 1 1],439.39,11901.928599999881
10122,[1 0 2],439.2,11912.18859999988
10123,[2 0 0],439.2,11907.05859999988
10124,[1 1 0],439.36,11907.05859999988
10125,[2 1 2],439.205,11911.378599999882
10126,[0 2 2],439.07,11908.128599999882
10127,[0 1 0],439.205,11908.128599999882
10128,[2 1 2],439.205,11908.628599999882
10129,[0 1 1],439.205,11907.628599999882
10130,[0 2 2],439.36,11908.973899999883
10131,[1 0 1],439.2,11908.973899999883
10132,[2 2 2],439.2,11904.653899999881
10133,[0 2 0],439.2,11904.653899999881
10134,[2 1 0],439.1997,11904.653899999881
10135,[0 2 0],439.0506,11888.36639999988
10136,[0 0 1],439.06,11888.36639999988
10137,[2 1 0],439.13,11887.52639999988
10138,[0 2 2],439.09,11885.006399999882
10139,[0 1 0],439.1,11885.006399999882
10140,[2 1 0],439.06,11889.506399999882
10141,[1 2 1],439.13,11889.503899999881
10142,[0 2 2],439.13,11891.60389999988
10143,[1 0 1],439.13,11891.60389999988
10144,[0 1 2],439.1,11891.60389999988
10145,[2 1 1],439.15,11890.79389999988
10146,[1 1 0],439.15,11884.08889999988
10147,[2 0 0],439.2,11876.07389999988
10148,[0 1 1],439.06,11875.31359999988
10149,[1 2 2],439.06,11873.063399999879
10150,[2 2 1],439.04,11873.063399999879
10151,[1 2 1],439.05,11872.22339999988
10152,[0 2 0],439.15,11871.383399999879
10153,[1 0 1],439.0301,11869.70339999988
10154,[0 1 0],439.2,11869.70339999988
10155,[1 0 0],439.2,11868.01499999988
10156,[1 2 0],439.11,11867.18339999988
10157,[2 1 0],439.17,11866.343399999882
10158,[2 0 1],439.115,11862.14339999988
10159,[2 1 1],439.1367,11862.98339999988
10160,[2 2 2],439.15,11857.10339999988
10161,[0 0 0],439.115,11857.10339999988
10162,[2 0 0],439.115,11857.10339999988
10163,[0 2 1],439.12,11857.10339999988
10164,[0 1 2],439.05,11857.10339999988
10165,[2 0 0],439.25,11857.10339999988
10166,[2 0 0],439.51,11857.10339999988
10167,[0 0 1],439.05,11857.10339999988
10168,[0 2 1],439.115,11856.23819999988
10169,[1 0 1],439.115,11865.50339999988
10170,[0 2 0],439.03,11861.30339999988
10171,[2 0 1],439.17,11861.30339999988
10172,[1 0 1],439.115,11852.90339999988
10173,[2 2 2],439.115,11853.743399999881
10174,[1 1 2],439.17,11853.743399999881
10175,[0 2 2],439.1512,11855.173399999881
10176,[2 1 1],439.175,11854.684599999882
10177,[1 0 1],439.18,11851.342099999882
10178,[2 2 0],439.175,11840.424599999882
10179,[1 2 0],439.175,11840.404599999882
10180,[0 2 1],439.15,11840.384599999881
10181,[2 2 2],439.15,11839.71959999988
10182,[1 0 0],439.18,11839.71959999988
10183,[1 1 1],439.15,11840.499599999881
10184,[0 0 0],439.2,11839.65959999988
10185,[1 2 1],439.18,11840.92959999988
10186,[1 1 0],439.19,11840.469599999882
10187,[2 1 0],439.2,11840.729599999882
10188,[0 0 2],439.18,11839.469599999882
10189,[0 0 0],439.15,11836.109599999882
10190,[2 2 2],439.19,11839.70959999988
10191,[0 0 0],439.19,11839.70959999988
10192,[1 0 0],439.18,11839.70959999988
10193,[2 2 2],439.2,11839.44959999988
10194,[0 0 0],439.15,11839.44959999988
10195,[1 1 0],439.18,11839.44959999988
10196,[2 2 1],439.14,11840.22959999988
10197,[0 2 2],439.14,11840.22959999988
10198,[1 0 0],439.1,11840.22959999988
10199,[1 2 2],439.1787,11839.189599999881
10200,[2 0 2],439.1,11841.23579999988
10201,[0 2 2],439.1401,11841.23579999988
10202,[2 1 1],439.15,11841.23579999988
10203,[0 0 1],439.14,11841.485699999881
10204,[1 2 0],439.14,11851.22569999988
10205,[0 2 0],439.17,11851.21569999988
10206,[0 0 1],439.145,11851.24479999988
10207,[0 0 0],439.14,11850.48039999988
10208,[2 2 1],439.11,11856.36039999988
10209,[2 2 2],439.11,11860.560399999878
10210,[0 0 1],439.145,11860.560399999878
10211,[1 0 0],439.12,11858.040399999882
10212,[2 2 0],439.14,11859.72039999988
10213,[2 0 0],439.15,11858.87199999988
10214,[2 2 1],439.15,11857.20039999988
10215,[2 1 0],439.13,11858.040399999882
10216,[2 2 2],439.13,11862.24039999988
10217,[1 0 1],439.12,11862.24039999988
10218,[2 0 0],439.12,11861.97039999988
10219,[1 1 1],439.12,11861.97039999988
10220,[1 1 2],439.11,11861.97039999988
10221,[0 1 1],439.13,11861.700399999881
10222,[0 1 2],439.12,11862.24039999988
10223,[1 0 2],439.12,11861.97039999988
10224,[1 0 0],439.12,11861.97039999988
10225,[0 2 2],439.12,11861.97039999988
10226,[1 2 0],439.12,11861.97039999988
10227,[0 1 0],439.12,11861.97039999988
10228,[1 1 2],439.13,11861.97039999988
10229,[1 1 0],439.13,11862.24039999988
10230,[0 0 1],439.11,11862.24039999988
10231,[0 1 1],439.155,11861.700399999881
10232,[1 2 0],439.155,11862.91539999988
10233,[0 2 2],439.11,11862.91539999988
10234,[0 0 1],439.155,11861.700399999881
10235,[1 0 1],439.155,11862.91539999988
10236,[0 0 2],439.15,11862.91539999988
10237,[2 0 0],439.2,11862.78039999988
10238,[1 0 1],439.11,11862.78039999988
10239,[1 0 1],439.16,11860.350399999881
10240,[0 2 1],439.16,11861.700399999881
10241,[1 1 0],439.2,11861.700399999881
10242,[1 1 0],439.16,11862.78039999988
10243,[0 2 0],439.15,11861.700399999881
10244,[0 2 0],439.1212,11861.43039999988
10245,[2 1 1],439.15,11860.65279999988
10246,[1 1 1],439.12,11862.91279999988
10247,[0 0 2],439.2,11862.67279999988
10248,[2 1 2],439.2,11862.92279999988
10249,[0 0 0],439.19,11861.92279999988
10250,[2 2 2],439.22,11862.17279999988
10251,[2 2 1],439.2,11862.17279999988
10252,[1 1 2],439.22,11863.00439999988
10253,[2 1 1],439.19,11863.00439999988
10254,[1 1 2],439.22,11863.37939999988
10255,[2 0 2],439.22,11863.87939999988
10256,[1 2 0],439.12,11866.12939999988
10257,[1 1 2],439.2,11866.12939999988
10258,[0 0 1],439.12,11868.28939999988
10259,[1 0 1],439.02,11866.12939999988
10260,[1 1 2],439.165,11863.429399999879
10261,[1 2 1],439.11,11867.34439999988
10262,[1 0 1],439.06,11865.859399999881
10263,[2 0 1],439.18,11864.50939999988
10264,[0 0 2],439.17,11861.98939999988
10265,[2 0 2],439.02,11861.98939999988
10266,[1 1 0],439.1,11861.98939999988
10267,[1 1 0],439.1,11864.149399999882
10268,[1 0 1],439.05,11864.149399999882
10269,[2 1 2],439.93,11862.799399999882
10270,[2 0 2],440.15,11862.049399999882
10271,[1 0 2],439.16,11863.049399999882
10272,[0 2 0],437.99,11865.299399999882
10273,[1 1 0],437.55,11865.299399999882
10274,[0 1 2],437.52,11853.419399999882
10275,[2 0 1],437.47,11852.609399999881
10276,[0 1 0],437.47,11854.289399999881
10277,[1 2 0],438.27,11855.96939999988
10278,[2 1 1],438.39,11855.129399999882
10279,[0 2 1],438.99,11855.96939999988
10280,[0 2 1],438.8,11855.54939999988
10281,[1 2 2],438.81,11856.809399999882
10282,[2 0 0],438.59,11856.809399999882
10283,[0 1 2],438.25,11856.809399999882
10284,[0 1 2],438.08,11854.809399999882
10285,[1 2 0],438.23,11856.309399999882
10286,[2 0 0],438.51,11856.309399999882
10287,[2 1 0],438.36,11856.309399999882
10288,[0 1 0],438.53,11858.809399999882
10289,[0 2 0],438.4,11948.059399999882
10290,[2 0 2],438.49,11948.059399999882
10291,[1 0 2],438.49,11948.059399999882
10292,[2 1 0],438.4,11948.059399999882
10293,[1 2 0],438.32,11870.559399999882
10294,[2 0 1],438.49,11870.559399999882
10295,[1 1 0],438.49,11871.40939999988
10296,[1 1 1],438.62,11871.40939999988
10297,[0 1 1],438.51,11873.959399999881
10298,[0 1 2],438.51,11876.50939999988
10299,[1 0 1],438.51,11876.50939999988
10300,[1 1 2],438.44,11876.50939999988
10301,[2 2 0],438.41,11874.61939999988
10302,[2 2 1],438.44,11874.61939999988
10303,[1 0 2],438.51,11875.469399999878
10304,[2 0 2],438.32,11875.469399999878
10305,[0 2 2],438.43,11875.469399999878
10306,[1 0 2],438.26,11875.469399999878
10307,[0 1 1],438.43,11870.879399999878
10308,[2 1 2],438.4,11875.469399999878
10309,[1 1 1],438.26,11920.449399999878
10310,[2 1 1],438.14,11924.349399999877
10311,[1 2 0],438.25,11913.949399999878
10312,[1 0 1],438.23,11913.949399999878
10313,[1 0 1],438.4,11913.409399999879
10314,[0 2 1],438.32,11917.999399999877
10315,[1 2 1],438.15,11915.839399999877
10316,[1 1 2],438.24,11911.249399999877
10317,[2 0 0],438.41,11913.679399999877
10318,[0 0 2],438.41,11913.679399999877
10319,[2 0 0],438.4,11913.679399999877
10320,[0 1 0],438.34,11913.679399999877
10321,[0 2 2],438.35,11934.429399999877
10322,[1 2 1],438.14,11934.429399999877
10323,[0 2 2],438.08,11928.759399999875
10324,[1 2 1],438.0,11927.139399999876
10325,[0 0 1],438.01,11924.979399999876
10326,[0 1 2],438.34,11925.249399999877
10327,[0 2 2],438.26,11934.159399999875
10328,[0 0 1],438.04,11931.999399999877
10329,[2 2 0],438.2,11926.059399999876
10330,[1 1 2],438.19,11926.059399999876
10331,[1 2 1],438.06,11925.789399999876
10332,[2 2 2],438.15,11922.279399999878
10333,[0 0 0],438.2,11922.279399999878
10334,[0 2 2],438.06,11922.279399999878
10335,[1 1 2],438.04,11922.279399999878
10336,[1 1 2],438.04,11921.739399999877
10337,[1 1 0],438.03,11921.739399999877
10338,[1 1 0],437.9,11921.469399999876
10339,[1 0 1],437.87,11917.959399999876
10340,[0 2 1],437.46,11917.149399999877
10341,[0 0 0],437.25,11906.079399999877
10342,[0 0 0],437.3,11900.409399999877
10343,[2 1 2],437.71,11901.759399999877
10344,[0 1 1],437.59,11951.009399999877
10345,[0 0 1],437.57,11948.479399999878
10346,[0 2 0],437.6,11959.089399999877
10347,[0 1 0],437.62,11959.209399999878
10348,[2 1 1],437.5,11955.699399999878
10349,[2 1 0],437.63,11943.099399999877
10350,[0 1 1],437.55,11929.959399999878
10351,[2 0 2],437.56,11937.889399999878
10352,[1 2 2],437.58,11899.389399999878
10353,[2 1 2],437.5,11899.389399999878
10354,[1 0 1],437.43,11894.889399999878
10355,[0 0 1],437.5,11878.579399999879
10356,[1 1 2],437.44,11913.579399999879
10357,[1 0 0],437.53,11919.579399999879
10358,[2 1 1],437.7,11920.829399999879
10359,[1 1 0],437.7,11917.649399999878
10360,[1 1 2],437.79,11902.299399999878
10361,[0 2 0],437.74,11913.549399999878
10362,[0 2 2],437.71,11913.549399999878
10363,[0 1 1],437.69,11913.549399999878
10364,[2 1 2],437.8,11926.309399999878
10365,[0 0 1],437.85,11939.809399999878
10366,[0 0 0],437.8,11949.199399999878
10367,[0 1 0],437.66,11971.969399999878
10368,[1 1 1],437.78,11987.889399999878
10369,[0 2 0],437.78,11960.639399999878
10370,[2 0 0],437.78,11960.909399999879
10371,[1 0 0],437.74,11961.089399999877
10372,[1 0 0],437.77,11960.34939999988
10373,[1 2 0],437.85,11961.30939999988
10374,[1 2 1],437.74,11963.059399999878
10375,[2 1 1],437.6,11960.11939999988
10376,[0 0 0],437.6,11968.999399999879
10377,[0 1 0],437.53,11966.659399999879
10378,[2 1 2],437.56,11972.479399999876
10379,[0 0 2],437.71,11977.279399999878
10380,[0 2 2],437.48,11981.359399999877
10381,[1 2 2],437.42,11981.359399999877
10382,[1 2 2],437.51,11979.739399999877
10383,[1 0 0],437.74,11982.169399999877
10384,[2 1 0],437.75,11988.379399999876
10385,[0 1 0],437.7,11976.879399999876
10386,[1 0 2],437.55,11968.379399999876
10387,[1 0 0],437.69,11966.379399999876
10388,[1 0 2],437.69,11959.879399999876
10389,[1 2 0],437.51,11953.629399999876
10390,[2 1 0],437.64,11953.629399999876
10391,[1 1 2],437.6,11964.129399999876
10392,[1 2 2],437.7,11980.629399999876
10393,[1 1 1],437.7,11980.629399999876
10394,[1 0 1],437.72,11980.729399999876
10395,[1 0 2],437.76,11981.149399999877
10396,[2 1 1],437.78,11982.229399999876
10397,[0 1 1],437.79,11978.949399999876
10398,[1 1 1],437.73,11977.389399999876
10399,[1 1 0],437.72,11973.409399999877
10400,[1 0 0],437.45,11965.639399999876
10401,[0 2 1],437.63,11980.149399999877
10402,[2 0 0],437.51,11983.589399999875
10403,[2 1 0],437.51,11981.009399999875
10404,[1 0 2],437.5,11981.009399999875
10405,[1 2 0],437.48,11981.009399999875
10406,[0 0 0],437.66,11980.469399999876
10407,[0 0 2],437.51,11985.329399999877
10408,[2 0 1],437.71,11981.279399999876
10409,[0 2 0],437.54,11985.579399999877
10410,[2 2 1],437.56,11991.599399999875
10411,[1 2 2],437.56,11995.899399999877
10412,[2 1 0],437.75,11995.899399999877
10413,[2 2 2],437.71,12001.399399999877
10414,[2 0 2],437.81,12001.399399999877
10415,[2 1 0],437.8,12001.399399999877
10416,[1 2 2],437.83,11996.399399999877
10417,[2 2 2],437.89,11996.399399999877
10418,[2 0 0],437.95,11996.399399999877
10419,[1 2 0],437.97,11996.399399999877
10420,[2 1 1],437.98,11996.939399999877
10421,[2 2 2],438.0,11977.039399999878
10422,[2 2 0],437.91,11977.039399999878
10423,[2 2 0],437.89,11977.039399999878
10424,[0 1 1],437.9,11977.039399999878
10425,[2 2 0],437.87,11973.229399999878
10426,[0 2 0],437.84,11973.34939999988
10427,[1 1 2],437.87,11973.289399999878
10428,[1 0 2],437.87,11974.069399999878
10429,[1 1 0],437.83,11974.069399999878
10430,[0 0 1],438.16,11972.989399999877
10431,[1 2 0],438.15,11981.95939999988
10432,[2 1 2],438.24,11981.679399999877
10433,[2 0 1],438.02,11981.429399999877
10434,[0 1 2],438.02,11992.289399999878
10435,[1 0 0],438.22,11988.789399999878
10436,[0 0 1],438.26,11984.539399999878
10437,[2 2 2],438.26,11989.519399999877
10438,[1 2 1],438.27,11989.519399999877
10439,[1 0 1],438.27,11989.889399999876
10440,[2 0 2],438.27,11989.879399999876
10441,[0 1 2],438.35,11989.879399999876
10442,[1 1 0],438.44,11994.879399999876
10443,[0 0 2],438.33,12000.879399999876
10444,[2 2 2],438.35,12005.629399999876
10445,[1 2 1],438.26,12005.629399999876
10446,[1 0 1],438.3,12003.229399999875
10447,[2 0 2],438.22,12004.109399999876
10448,[0 2 2],438.24,12004.109399999876
10449,[0 1 1],438.24,12004.109399999876
10450,[1 0 2],438.24,12010.629399999876
10451,[2 1 1],438.25,12001.129399999874
10452,[0 0 0],438.25,12002.919399999875
10453,[2 1 0],438.03,11998.769399999876
10454,[0 2 0],438.15,11997.209399999876
10455,[1 2 0],438.12,11997.229399999875
10456,[1 0 0],438.15,11996.469399999876
10457,[1 0 2],438.18,11997.549399999874
10458,[1 2 2],438.04,11998.329399999877
10459,[1 0 2],438.21,11994.549399999876
10460,[2 0 2],438.01,11999.139399999876
10461,[1 0 1],438.2,11999.139399999876
10462,[2 2 1],438.11,12004.249399999875
10463,[0 1 0],438.29,12000.809399999873
10464,[0 0 1],438.25,11996.509399999875
10465,[1 2 1],438.29,12000.809399999873
10466,[2 0 1],438.16,11999.089399999875
10467,[0 2 1],438.1,11996.509399999875
10468,[1 0 0],438.0,11992.209399999874
10469,[1 1 1],438.0,11987.909399999875
10470,[0 0 1],438.13,11991.349399999874
10471,[0 2 1],438.2,11995.649399999873
10472,[1 2 0],438.21,11999.089399999875
10473,[0 1 2],438.2,11999.949399999874
10474,[2 0 1],438.23,11999.949399999874
10475,[1 1 0],438.21,11999.949399999874
10476,[0 1 1],438.15,12005.969399999873
10477,[1 0 2],438.1,12012.849399999874
10478,[1 2 1],438.03,12012.849399999874
10479,[1 0 0],438.15,12010.949399999872
10480,[0 1 2],438.18,12014.189399999872
10481,[1 2 0],438.03,12014.999399999873
10482,[0 0 2],438.14,12010.949399999872
10483,[1 0 1],438.13,12013.919399999872
10484,[2 1 0],438.08,12013.659399999873
10485,[0 1 2],438.1,12011.299399999873
10486,[1 2 0],438.01,12009.299399999873
10487,[2 2 2],438.0,12009.299399999873
10488,[1 0 0],438.03,12009.299399999873
10489,[2 2 0],438.11,12010.109399999872
10490,[0 0 1],438.0,12010.109399999872
10491,[2 1 2],438.1,12007.529399999872
10492,[2 1 2],438.0,12007.529399999872
10493,[1 0 1],438.11,12004.529399999872
10494,[0 0 0],438.15,12022.569399999871
10495,[0 0 1],438.17,12017.279399999872
10496,[1 1 1],438.16,12023.229399999871
10497,[1 1 0],438.14,12042.079399999871
10498,[0 2 2],438.17,12048.259399999872
10499,[2 2 1],438.3,12048.259399999872
10500,[0 2 1],438.17,12042.239399999871
10501,[1 1 0],438.36,12046.539399999872
10502,[0 1 0],438.26,12044.819399999871
10503,[2 2 1],438.15,12040.51939999987
10504,[1 2 0],437.8401,12038.799399999873
10505,[2 1 0],438.2,12031.919399999872
10506,[0 2 2],439.33,12037.079399999871
10507,[1 2 1],438.4,12037.079399999871
10508,[0 1 2],438.25,12012.02939999987
10509,[1 1 1],438.165,12007.979399999871
10510,[1 2 2],438.06,12005.67439999987
10511,[1 2 2],438.1,12002.839399999872
10512,[0 2 0],438.2,12003.919399999872
